id,movie_page_url,file_path
34,https://boxofficetw.tfai.org.tw/search/18137/%E9%AC%BC%E5%BD%B1,data/web_scraping_data/box_office/34.yaml
35,,data/web_scraping_data/box_office/35.yaml
36,https://boxofficetw.tfai.org.tw/search/18110/%E7%AB%8A%E8%81%BD%E9%A2%A8%E6%9A%B4,data/web_scraping_data/box_office/36.yaml
37,https://boxofficetw.tfai.org.tw/search/18169/%E6%88%91%E7%9A%84%E6%AF%8D%E8%A6%AA%20%E7%B6%93%E5%85%B8%E6%95%B8%E4%BD%8D%E4%BF%AE%E5%BE%A9,data/web_scraping_data/box_office/37.yaml
38,https://boxofficetw.tfai.org.tw/search/18228/%E6%AD%A1%E6%A8%82%E6%99%82%E5%85%89%EF%BC%88%E4%B8%8A%EF%BC%89,data/web_scraping_data/box_office/38.yaml
39,https://boxofficetw.tfai.org.tw/search/18231/%E6%AD%A1%E6%A8%82%E6%99%82%E5%85%89%EF%BC%88%E4%B8%8B%EF%BC%89,data/web_scraping_data/box_office/39.yaml
40,https://boxofficetw.tfai.org.tw/search/18268/%E6%88%91%E6%84%9B%E4%BD%A0%EF%BC%8C%E4%BD%A0%E6%84%9B%E5%A5%B9%EF%BC%8C%E5%A5%B9%E6%84%9B%E4%BB%96,data/web_scraping_data/box_office/40.yaml
41,https://boxofficetw.tfai.org.tw/search/18305/%E9%A1%AB%E6%8A%96%E7%9A%84%E6%85%BE%E6%9C%9B%20%E7%B6%93%E5%85%B8%E6%95%B8%E4%BD%8D%E4%BF%AE%E5%BE%A9,data/web_scraping_data/box_office/41.yaml
42,https://boxofficetw.tfai.org.tw/search/18456/%E7%88%B6%E8%A6%AA,data/web_scraping_data/box_office/42.yaml
43,https://boxofficetw.tfai.org.tw/search/18053/%E5%A5%B3%E7%95%AB%E5%AE%B6%E8%88%87%E5%81%B7%E7%95%AB%E8%B3%8A,data/web_scraping_data/box_office/43.yaml
44,https://boxofficetw.tfai.org.tw/search/18774/%E8%8A%B1%E6%9D%9F%E8%88%AC%E7%9A%84%E6%88%80%E6%84%9B,data/web_scraping_data/box_office/44.yaml
45,https://boxofficetw.tfai.org.tw/search/18764/%E7%BE%A4%E9%9D%92%E6%88%B0%E8%A8%98,data/web_scraping_data/box_office/45.yaml
46,https://boxofficetw.tfai.org.tw/search/19094/%E9%AD%94%E6%B3%95%E5%B0%91%E5%A5%B3%E5%B0%8F%E5%9C%93%E5%8A%87%E5%A0%B4%E7%89%88%20[%E6%96%B0%E7%AF%87]%20%E5%8F%9B%E9%80%86%E7%9A%84%E7%89%A9%E8%AA%9E,data/web_scraping_data/box_office/46.yaml
47,https://boxofficetw.tfai.org.tw/search/19169/%E8%96%A9%E6%BB%BF,data/web_scraping_data/box_office/47.yaml
48,https://boxofficetw.tfai.org.tw/search/19204/%E8%8A%B1%E7%A5%9E%E5%92%96%E5%95%A1%E9%A4%A8,data/web_scraping_data/box_office/48.yaml
49,https://boxofficetw.tfai.org.tw/search/19182/%E6%B2%99%E4%B8%98,data/web_scraping_data/box_office/49.yaml
50,https://boxofficetw.tfai.org.tw/search/19243/%E8%85%A6%E6%B5%B7%E4%B8%AD%E7%9A%84%E6%A9%A1%E7%9A%AE%E6%93%A6,data/web_scraping_data/box_office/50.yaml
51,https://boxofficetw.tfai.org.tw/search/19640/%E6%94%94%E6%88%AA%E8%81%B2%E5%91%BD%E7%B7%9A,data/web_scraping_data/box_office/51.yaml
52,https://boxofficetw.tfai.org.tw/search/19510/%E5%BF%83%E9%9D%88%E9%81%8A%E6%88%B2,data/web_scraping_data/box_office/52.yaml
53,https://boxofficetw.tfai.org.tw/search/19787/%E5%B5%90%205x20%E6%BC%94%E5%94%B1%E6%9C%83%E9%9B%BB%E5%BD%B1%EF%BD%9E%E5%9B%9E%E6%86%B6%E5%85%A8%E8%A8%98%E9%8C%84%EF%BD%9E,data/web_scraping_data/box_office/53.yaml
54,https://boxofficetw.tfai.org.tw/search/20176/%E8%AB%B8%E8%91%9B%E5%9B%9B%E9%83%8E%E2%94%80%E8%8B%B1%E9%9B%84%E7%9A%84%E8%8B%B1%E9%9B%84,data/web_scraping_data/box_office/54.yaml
55,https://boxofficetw.tfai.org.tw/search/19986/%E6%BF%81%E6%B0%B4%E6%BC%82%E6%B5%81,data/web_scraping_data/box_office/55.yaml
56,https://boxofficetw.tfai.org.tw/search/19000/%E3%80%8A%E5%B0%91%E5%A5%B3%E8%88%87%E6%88%B0%E8%BB%8A%20%E6%9C%80%E7%B5%82%E7%AB%A0%E3%80%8B%20%E7%AC%AC3%E8%A9%B1,data/web_scraping_data/box_office/56.yaml
57,https://boxofficetw.tfai.org.tw/search/19687/%E5%81%B6%E7%84%B6%E8%88%87%E6%83%B3%E5%83%8F,data/web_scraping_data/box_office/57.yaml
58,https://boxofficetw.tfai.org.tw/search/20047/%E9%9D%92%E6%98%A5%E7%89%B9%E8%AA%BF%E8%9C%82%E8%9C%9C%E6%AA%B8%E6%AA%AC%E8%98%87%E6%89%93,data/web_scraping_data/box_office/58.yaml
