id,movie_page_url,file_path
70,https://boxofficetw.tfai.org.tw/search/2922/%E5%8D%B1%E5%9F%8E,data\box_office\by_id\070.json
71,https://boxofficetw.tfai.org.tw/search/26510/%E6%BD%9B%E8%A1%8C,data\box_office\by_id\071.json
72,https://boxofficetw.tfai.org.tw/search/10915/%E8%91%89%E5%95%8F%E5%A4%96%E5%82%B3%EF%BC%9A%E5%BC%B5%E5%A4%A9%E5%BF%97,data\box_office\by_id\072.json
73,https://boxofficetw.tfai.org.tw/search/9679/%E5%A4%A7%E5%B8%AB%E5%85%84,data\box_office\by_id\073.json
74,https://boxofficetw.tfai.org.tw/search/8144/%E9%96%A8%E8%9C%9C%202,data\box_office\by_id\074.json
75,https://boxofficetw.tfai.org.tw/search/5339/%E5%96%9C%E6%AD%A1.%E4%BD%A0(%E6%95%B8%E4%BD%8D2D%E7%89%88),data\box_office\by_id\075.json
76,https://boxofficetw.tfai.org.tw/search/6219/%E4%BF%A0%E7%9B%9C%E8%81%AF%E7%9B%9F,data\box_office\by_id\076.json
77,https://boxofficetw.tfai.org.tw/search/5340/%E6%8B%86%E5%BD%88%E5%B0%88%E5%AE%B6,data\box_office\by_id\077.json
78,https://boxofficetw.tfai.org.tw/search/10007/%E9%BB%83%E9%87%91%E5%85%84%E5%BC%9F,data\box_office\by_id\078.json
79,https://boxofficetw.tfai.org.tw/search/5620/%E5%A4%B1%E7%9C%A0,data\box_office\by_id\079.json
80,https://boxofficetw.tfai.org.tw/search/15355/%E8%82%A5%E9%BE%8D%E9%81%8E%E6%B1%9F,data\box_office\by_id\080.json
81,https://boxofficetw.tfai.org.tw/search/6130/%E6%82%9F%E7%A9%BA%E5%82%B3,data\box_office\by_id\081.json
82,https://boxofficetw.tfai.org.tw/search/8131/%E8%A5%BF%E9%81%8A%E8%A8%98%E5%A5%B3%E5%85%92%E5%9C%8B,data\box_office\by_id\082.json
83,https://boxofficetw.tfai.org.tw/search/26612/%E8%87%A8%E6%99%82%E5%8A%AB%E6%A1%88,data\box_office\by_id\083.json
84,https://boxofficetw.tfai.org.tw/search/5328/%E6%98%A5%E5%AC%8C%E6%95%91%E5%BF%97%E6%98%8E,data\box_office\by_id\084.json
85,https://boxofficetw.tfai.org.tw/search/13187/%E8%BF%BD%E9%BE%8DII%EF%BC%9A%E8%B3%8A%E7%8E%8B,data\box_office\by_id\085.json
86,https://boxofficetw.tfai.org.tw/search/3231/%E6%B9%84%E5%85%AC%E6%B2%B3%E8%A1%8C%E5%8B%95%20(%E6%95%B8%E4%BD%8D2D%E7%89%88),data\box_office\by_id\086.json
87,https://boxofficetw.tfai.org.tw/search/12237/%E5%BB%89%E6%94%BF%E9%A2%A8%E9%9B%B2%20%E7%85%99%E5%B9%95,data\box_office\by_id\087.json
